"date","county","rides_inbound","gas_i","unem_i","precip","tempMax","tempMin","pctPosSent","weekend","rides_inbound_l7","gas_i_l7","unem_i_l7","precip_l7","tempMax_l7","tempMin_l7","pctPosSent_l7","weekend_l7","rides_inbound_l14","gas_i_l14","unem_i_l14","precip_l14","tempMax_l14","tempMin_l14","pctPosSent_l14","weekend_l14","spend_log","spend_7l_log","spend_14l_log","clicks_log","clicks_7l_log","clicks_14l_log","reach_log","reach_7l_log","reach_14l_log","cases_log","cases_7l_log","cases_14l_log"
"2020-10-03","San Bernardino",820,3.1,10,0,100,54,0.93,1,1100,3.1,10,0,93,54,0.96,1,990,3.1,11,0,95,59,0.97,1,0.81,2.7,2.3,1.6,2.9,2.7,5.9,7.4,7.3,11,11,11
"2020-10-04","San Bernardino",640,3.1,10,0,99,54,0.93,1,790,3.1,10,0,97,57,0.96,1,650,3.1,11,0,94,54,0.97,1,0.84,2.5,2.4,1.1,3,2.9,6,7.4,7.3,11,11,11
"2020-10-05","San Bernardino",1700,3.1,10,0,95,60,0.93,0,1800,3.1,10,0,96,59,0.96,0,1700,3.1,11,0,95,60,0.97,0,0.53,2.6,2.3,0,3,2.6,5.6,7.5,7.3,11,11,11
"2020-10-06","San Bernardino",1900,3.1,10,0,95,57,0.94,0,1800,3.1,10,0,97,54,0.95,0,1700,3.1,11,0,93,59,0.96,0,0,2.9,2.4,0,2.9,2.8,0,7.7,7,11,11,11
"2020-10-07","San Bernardino",1800,3.1,10,0,91,54,0.94,0,1700,3.1,10,0,98,62,0.95,0,1700,3.1,11,0,95,58,0.96,0,0,2.5,1.6,0,1.8,2.1,0,7,6.2,11,11,11
"2020-10-08","San Bernardino",1800,3.1,10,0,85,54,0.95,0,1600,3.1,10,0,100,60,0.95,0,1700,3.1,10,0,96,54,0.96,0,0,0.78,0,0,1.8,0,0,5.9,0,11,11,11
"2020-10-09","San Bernardino",1700,3.1,10,0,84,57,0.97,0,1700,3.1,10,0,100,58,0.94,0,1600,3.1,10,0,95,56,0.96,0,0,0.83,2.5,0,2.1,2.4,0,6,7.2,11,11,11
"2020-10-10","San Bernardino",990,3.1,10,0,84,60,0.97,1,820,3.1,10,0,100,54,0.93,1,1100,3.1,10,0,93,54,0.96,1,0,0.81,2.7,0,1.6,2.9,0,5.9,7.4,11,11,11
"2020-10-11","San Bernardino",740,3.1,10,0,87,54,0.97,1,640,3.1,10,0,99,54,0.93,1,790,3.1,10,0,97,57,0.96,1,0,0.84,2.5,0,1.1,3,0,6,7.4,11,11,11
"2020-10-12","San Bernardino",1400,3.1,10,0,92,51,0.98,0,1700,3.1,10,0,95,60,0.93,0,1800,3.1,10,0,96,59,0.96,0,0,0.53,2.6,0,0,3,0,5.6,7.5,11,11,11
"2020-10-13","San Bernardino",1800,3.1,10,0,96,52,0.98,0,1900,3.1,10,0,95,57,0.94,0,1800,3.1,10,0,97,54,0.95,0,0,0,2.9,0,0,2.9,0,0,7.7,11,11,11
"2020-10-14","San Bernardino",1700,3.1,10,0,94,51,0.97,0,1800,3.1,10,0,91,54,0.94,0,1700,3.1,10,0,98,62,0.95,0,0.058,0,2.5,0,0,1.8,2.3,0,7,11,11,11
"2020-10-15","San Bernardino",1700,3.1,9.9,0,92,53,0.98,0,1800,3.1,10,0,85,54,0.95,0,1600,3.1,10,0,100,60,0.95,0,0.43,0,0.78,1.4,0,1.8,2.6,0,5.9,11,11,11
"2020-10-16","San Bernardino",1500,3.1,9.9,0,89,50,0.99,0,1700,3.1,10,0,84,57,0.97,0,1700,3.1,10,0,100,58,0.94,0,0.33,0,0.83,0,0,2.1,2.8,0,6,11,11,11
"2020-10-17","San Bernardino",940,3.1,9.9,0,96,51,0.99,1,990,3.1,10,0,84,60,0.97,1,820,3.1,10,0,100,54,0.93,1,0.49,0,0.81,0.69,0,1.6,2.8,0,5.9,11,11,11
"2020-10-18","San Bernardino",600,3.1,9.9,0,94,58,1,1,740,3.1,10,0,87,54,0.97,1,640,3.1,10,0,99,54,0.93,1,0.27,0,0.84,1.1,0,1.1,3.2,0,6,11,11,11
"2020-10-19","San Bernardino",1700,3.1,9.8,0,95,56,1,0,1400,3.1,10,0,92,51,0.98,0,1700,3.1,10,0,95,60,0.93,0,0.82,0,0.53,1.4,0,0,5.7,0,5.6,11,11,11
"2020-10-20","San Bernardino",1800,3.1,9.8,0,90,50,0.99,0,1800,3.1,10,0,96,52,0.98,0,1900,3.1,10,0,95,57,0.94,0,1.5,0,0,2.1,0,0,6.5,0,0,11,11,11
"2020-10-21","San Bernardino",1700,3.1,9.8,0,90,50,0.98,0,1700,3.1,10,0,94,51,0.97,0,1800,3.1,10,0,91,54,0.94,0,1.3,0.058,0,1.6,0,0,6.4,2.3,0,11,11,11
"2020-10-22","San Bernardino",1700,3.1,9.7,0,86,55,0.96,0,1700,3.1,9.9,0,92,53,0.98,0,1800,3.1,10,0,85,54,0.95,0,1.4,0.43,0,1.9,1.4,0,6.6,2.6,0,11,11,11
"2020-10-23","San Bernardino",1700,3.1,9.7,0,81,53,0.95,0,1500,3.1,9.9,0,89,50,0.99,0,1700,3.1,10,0,84,57,0.97,0,1.4,0.33,0,1.9,0,0,6.6,2.8,0,11,11,11
"2020-10-24","San Bernardino",920,3.1,9.7,0,75,55,0.93,1,940,3.1,9.9,0,96,51,0.99,1,990,3.1,10,0,84,60,0.97,1,1.5,0.49,0,1.9,0.69,0,6.6,2.8,0,11,11,11
"2020-10-25","San Bernardino",560,3.1,9.6,0,66,51,0.93,1,600,3.1,9.9,0,94,58,1,1,740,3.1,10,0,87,54,0.97,1,1.6,0.27,0,2.3,1.1,0,6.6,3.2,0,11,11,11
"2020-10-26","San Bernardino",1400,3.1,9.6,0,62,38,0.94,0,1700,3.1,9.8,0,95,56,1,0,1400,3.1,10,0,92,51,0.98,0,1.3,0.82,0,2.2,1.4,0,6.5,5.7,0,11,11,11
"2020-10-27","San Bernardino",1600,3.1,9.6,0,71,33,0.96,0,1800,3.1,9.8,0,90,50,0.99,0,1800,3.1,10,0,96,52,0.98,0,1.5,1.5,0,1.8,2.1,0,6.7,6.5,0,11,11,11
"2020-10-28","San Bernardino",1700,3.1,9.5,0,80,38,0.97,0,1700,3.1,9.8,0,90,50,0.98,0,1700,3.1,10,0,94,51,0.97,0,1.5,1.3,0.058,1.8,1.6,0,6.5,6.4,2.3,11,11,11
"2020-10-29","San Bernardino",1700,3.1,9.5,0,82,38,0.97,0,1700,3.1,9.7,0,86,55,0.96,0,1700,3.1,9.9,0,92,53,0.98,0,1.4,1.4,0.43,1.8,1.9,1.4,6.4,6.6,2.6,11,11,11
"2020-10-30","San Bernardino",1700,3.1,9.4,0,82,40,0.98,0,1700,3.1,9.7,0,81,53,0.95,0,1500,3.1,9.9,0,89,50,0.99,0,1.4,1.4,0.33,0.69,1.9,0,6.5,6.6,2.8,11,11,11
"2020-10-31","San Bernardino",750,3.1,9.4,0,83,41,0.98,1,920,3.1,9.7,0,75,55,0.93,1,940,3.1,9.9,0,96,51,0.99,1,1.5,1.5,0.49,1.4,1.9,0.69,6.7,6.6,2.8,11,11,11
"2020-11-01","San Bernardino",610,3.1,9.4,0,81,44,0.98,1,560,3.1,9.6,0,66,51,0.93,1,600,3.1,9.9,0,94,58,1,1,1.6,1.6,0.27,1.6,2.3,1.1,7,6.6,3.2,11,11,11
"2020-11-02","San Bernardino",1800,3.1,9.3,0,84,46,0.97,0,1400,3.1,9.6,0,62,38,0.94,0,1700,3.1,9.8,0,95,56,1,0,1.4,1.3,0.82,1.8,2.2,1.4,6.9,6.5,5.7,11,11,11
"2020-11-03","San Bernardino",1800,3.1,9.3,0,86,47,0.97,0,1600,3.1,9.6,0,71,33,0.96,0,1800,3.1,9.8,0,90,50,0.99,0,1.6,1.5,1.5,1.8,1.8,2.1,6.9,6.7,6.5,11,11,11
"2020-11-04","San Bernardino",1600,3.1,9.3,0,86,45,0.96,0,1700,3.1,9.5,0,80,38,0.97,0,1700,3.1,9.8,0,90,50,0.98,0,1.5,1.5,1.3,2.1,1.8,1.6,6.9,6.5,6.4,11,11,11
"2020-11-05","San Bernardino",1600,3.1,9.2,0,82,45,0.96,0,1700,3.1,9.5,0,82,38,0.97,0,1700,3.1,9.7,0,86,55,0.96,0,1.3,1.4,1.4,2.2,1.8,1.9,6.7,6.4,6.6,11,11,11
"2020-11-06","San Bernardino",1500,3.1,9.2,0,82,50,0.96,0,1700,3.1,9.4,0,82,40,0.98,0,1700,3.1,9.7,0,81,53,0.95,0,1.3,1.4,1.4,1.8,0.69,1.9,6.7,6.5,6.6,11,11,11
"2020-11-07","San Bernardino",460,3.1,9.2,0.19,54,41,0.97,1,750,3.1,9.4,0,83,41,0.98,1,920,3.1,9.7,0,75,55,0.93,1,1.3,1.5,1.5,1.9,1.4,1.9,6.7,6.7,6.6,11,11,11
"2020-11-08","San Bernardino",500,3.1,9.1,0.05,54,34,0.97,1,610,3.1,9.4,0,81,44,0.98,1,560,3.1,9.6,0,66,51,0.93,1,1.4,1.6,1.6,1.9,1.6,2.3,6.8,7,6.6,11,11,11
"2020-11-09","San Bernardino",1600,3.1,9.1,0,54,28,0.97,0,1800,3.1,9.3,0,84,46,0.97,0,1400,3.1,9.6,0,62,38,0.94,0,1.4,1.4,1.3,2.2,1.8,2.2,6.5,6.9,6.5,11,11,11
"2020-11-10","San Bernardino",1600,3.1,9.1,0,59,26,0.98,0,1800,3.1,9.3,0,86,47,0.97,0,1600,3.1,9.6,0,71,33,0.96,0,1.3,1.6,1.5,1.9,1.8,1.8,6.4,6.9,6.7,11,11,11
"2020-11-11","San Bernardino",1400,3.1,9,0,65,30,0.98,0,1600,3.1,9.3,0,86,45,0.96,0,1700,3.1,9.5,0,80,38,0.97,0,1.2,1.5,1.5,1.4,2.1,1.8,6.3,6.9,6.5,11,11,11
"2020-11-12","San Bernardino",1600,3.1,9,0,66,35,0.99,0,1600,3.1,9.2,0,82,45,0.96,0,1700,3.1,9.5,0,82,38,0.97,0,1.3,1.3,1.4,1.6,2.2,1.8,6.3,6.7,6.4,11,11,11
"2020-11-13","San Bernardino",1600,3.1,8.9,0,69,35,0.99,0,1500,3.1,9.2,0,82,50,0.96,0,1700,3.1,9.4,0,82,40,0.98,0,1.2,1.3,1.4,0.69,1.8,0.69,6.2,6.7,6.5,11,11,11
"2020-11-14","San Bernardino",720,3.1,8.9,0,73,42,0.99,1,460,3.1,9.2,0.19,54,41,0.97,1,750,3.1,9.4,0,83,41,0.98,1,1.3,1.3,1.5,1.4,1.9,1.4,6.4,6.7,6.7,11,11,11
"2020-11-15","San Bernardino",560,3.1,8.9,0,73,36,0.99,1,500,3.1,9.1,0.05,54,34,0.97,1,610,3.1,9.4,0,81,44,0.98,1,1.3,1.4,1.6,1.8,1.9,1.6,6.3,6.8,7,11,11,11
"2020-11-16","San Bernardino",1500,3.1,8.8,0,74,35,0.98,0,1600,3.1,9.1,0,54,28,0.97,0,1800,3.1,9.3,0,84,46,0.97,0,1.1,1.4,1.4,1.1,2.2,1.8,6.1,6.5,6.9,11,11,11
"2020-11-17","San Bernardino",1600,3.1,8.8,0,80,42,0.98,0,1600,3.1,9.1,0,59,26,0.98,0,1800,3.1,9.3,0,86,47,0.97,0,0.02,1.3,1.6,0,1.9,1.8,1.6,6.4,6.9,11,11,11
"2020-11-18","San Bernardino",1600,3.1,8.8,0,70,45,0.97,0,1400,3.1,9,0,65,30,0.98,0,1600,3.1,9.3,0,86,45,0.96,0,0.01,1.2,1.5,0,1.4,2.1,0.69,6.3,6.9,11,11,11
"2020-11-19","San Bernardino",1500,3.1,8.7,0,70,43,0.96,0,1600,3.1,9,0,66,35,0.99,0,1600,3.1,9.2,0,82,45,0.96,0,0,1.3,1.3,0,1.6,2.2,0,6.3,6.7,11,11,11
"2020-11-20","San Bernardino",1600,3.1,8.7,0,68,38,0.96,0,1600,3.1,8.9,0,69,35,0.99,0,1500,3.1,9.2,0,82,50,0.96,0,0,1.2,1.3,0,0.69,1.8,0,6.2,6.7,11,11,11
"2020-11-21","San Bernardino",630,3,8.7,0,70,37,0.96,1,720,3.1,8.9,0,73,42,0.99,1,460,3.1,9.2,0.19,54,41,0.97,1,0,1.3,1.3,0,1.4,1.9,0,6.4,6.7,11,11,11
"2020-11-22","San Bernardino",520,3,8.7,0,71,36,0.96,1,560,3.1,8.9,0,73,36,0.99,1,500,3.1,9.1,0.05,54,34,0.97,1,0,1.3,1.4,0,1.8,1.9,0,6.3,6.8,11,11,11
"2020-11-23","San Bernardino",1500,3,8.8,0,66,39,0.97,0,1500,3.1,8.8,0,74,35,0.98,0,1600,3.1,9.1,0,54,28,0.97,0,0,1.1,1.4,0,1.1,2.2,0,6.1,6.5,11,11,11
"2020-11-24","San Bernardino",1500,3,8.8,0,65,33,0.99,0,1600,3.1,8.8,0,80,42,0.98,0,1600,3.1,9.1,0,59,26,0.98,0,0,0.02,1.3,0,0,1.9,0,1.6,6.4,11,11,11
"2020-11-25","San Bernardino",1500,3,8.8,0,69,32,0.99,0,1600,3.1,8.8,0,70,45,0.97,0,1400,3.1,9,0,65,30,0.98,0,0,0.01,1.2,0,0,1.4,0,0.69,6.3,11,11,11
"2020-11-27","San Bernardino",5400,3.1,8.8,0,60,31,1,0,1500,3.1,8.7,0,70,43,0.96,0,1600,3.1,9,0,66,35,0.99,0,0,0,1.3,0,0,1.6,0,0,6.3,11,11,11
"2020-11-28","San Bernardino",670,3.1,8.9,0,63,26,1,1,1600,3.1,8.7,0,68,38,0.96,0,1600,3.1,8.9,0,69,35,0.99,0,0,0,1.2,0,0,0.69,0,0,6.2,11,11,11
"2020-11-29","San Bernardino",450,3.1,8.9,0,66,25,0.99,1,630,3,8.7,0,70,37,0.96,1,720,3.1,8.9,0,73,42,0.99,1,0,0,1.3,0,0,1.4,0,0,6.4,11,11,11
"2020-11-30","San Bernardino",1500,3.1,8.9,0,67,30,0.99,0,520,3,8.7,0,71,36,0.96,1,560,3.1,8.9,0,73,36,0.99,1,0,0,1.3,0,0,1.8,0,0,6.3,11,11,11
"2020-12-01","San Bernardino",1500,3.1,8.9,0,69,28,0.98,0,1500,3,8.8,0,66,39,0.97,0,1500,3.1,8.8,0,74,35,0.98,0,0,0,1.1,0,0,1.1,0,0,6.1,11,11,11
"2020-12-02","San Bernardino",1600,3.1,8.9,0,67,29,0.98,0,1500,3,8.8,0,65,33,0.99,0,1600,3.1,8.8,0,80,42,0.98,0,0,0,0.02,0,0,0,0,0,1.6,11,11,11
"2020-12-03","San Bernardino",1600,3.1,9,0,60,28,0.97,0,1500,3,8.8,0,69,32,0.99,0,1600,3.1,8.8,0,70,45,0.97,0,0,0,0.01,0,0,0,0,0,0.69,12,11,11
"2020-12-04","San Bernardino",1500,3.1,9,0,61,21,0.94,0,5400,3.1,8.8,0,60,31,1,0,1500,3.1,8.7,0,70,43,0.96,0,0,0,0,0,0,0,0,0,0,12,11,11
"2020-12-05","San Bernardino",530,3.1,9,0,61,22,0.93,1,670,3.1,8.9,0,63,26,1,1,1600,3.1,8.7,0,68,38,0.96,0,0,0,0,0,0,0,0,0,0,12,11,11
"2020-12-06","San Bernardino",370,3.1,9,0,62,26,0.87,1,450,3.1,8.9,0,66,25,0.99,1,630,3,8.7,0,70,37,0.96,1,0,0,0,0,0,0,0,0,0,12,11,11
"2020-12-07","San Bernardino",1600,3.1,9,0,63,32,0.71,0,1500,3.1,8.9,0,67,30,0.99,0,520,3,8.7,0,71,36,0.96,1,0,0,0,0,0,0,0,0,0,12,11,11
"2020-12-08","San Bernardino",1600,3.1,9.1,0,70,33,0.6,0,1500,3.1,8.9,0,69,28,0.98,0,1500,3,8.8,0,66,39,0.97,0,0,0,0,0,0,0,0,0,0,12,11,11
"2020-12-09","San Bernardino",1500,3.1,9.1,0,68,34,0.6,0,1600,3.1,8.9,0,67,29,0.98,0,1500,3,8.8,0,65,33,0.99,0,0,0,0,0,0,0,0,0,0,12,11,11
"2020-12-10","San Bernardino",1600,3.1,9.1,0,70,29,0.6,0,1600,3.1,9,0,60,28,0.97,0,1500,3,8.8,0,69,32,0.99,0,0,0,0,0,0,0,0,0,0,12,12,11
"2020-12-11","San Bernardino",1400,3.1,9.1,0,67,42,0.6,0,1500,3.1,9,0,61,21,0.94,0,5400,3.1,8.8,0,60,31,1,0,0,0,0,0,0,0,0,0,0,12,12,11
"2020-12-12","San Bernardino",520,3.1,9.1,0,61,38,0.6,1,530,3.1,9,0,61,22,0.93,1,670,3.1,8.9,0,63,26,1,1,0,0,0,0,0,0,0,0,0,12,12,11
"2020-12-13","San Bernardino",350,3.1,9.2,0,54,29,0.6,1,370,3.1,9,0,62,26,0.87,1,450,3.1,8.9,0,66,25,0.99,1,0,0,0,0,0,0,0,0,0,12,12,11
"2020-12-14","San Bernardino",1400,3.1,9.2,0,52,31,0.6,0,1600,3.1,9,0,63,32,0.71,0,1500,3.1,8.9,0,67,30,0.99,0,0,0,0,0,0,0,0,0,0,12,12,11
"2020-12-15","San Bernardino",1500,3.1,9.2,0,57,25,0.6,0,1600,3.1,9.1,0,70,33,0.6,0,1500,3.1,8.9,0,69,28,0.98,0,0,0,0,0,0,0,0,0,0,12,12,11
"2020-12-16","San Bernardino",1400,3.1,9.2,0,59,26,0.6,0,1500,3.1,9.1,0,68,34,0.6,0,1600,3.1,8.9,0,67,29,0.98,0,0,0,0,0,0,0,0,0,0,12,12,11
"2020-12-17","San Bernardino",1300,3.1,9.2,0,63,36,0.6,0,1600,3.1,9.1,0,70,29,0.6,0,1600,3.1,9,0,60,28,0.97,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-18","San Bernardino",1200,3.1,9.3,0,60,28,0.6,0,1400,3.1,9.1,0,67,42,0.6,0,1500,3.1,9,0,61,21,0.94,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-19","San Bernardino",460,3.1,9.3,0,62,26,0.6,1,520,3.1,9.1,0,61,38,0.6,1,530,3.1,9,0,61,22,0.93,1,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-20","San Bernardino",380,3.1,9.3,0,63,23,0.62,1,350,3.1,9.2,0,54,29,0.6,1,370,3.1,9,0,62,26,0.87,1,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-21","San Bernardino",1100,3.1,9.3,0,68,29,0.77,0,1400,3.1,9.2,0,52,31,0.6,0,1600,3.1,9,0,63,32,0.71,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-22","San Bernardino",1300,3.1,9.3,0,72,36,0.83,0,1500,3.1,9.2,0,57,25,0.6,0,1600,3.1,9.1,0,70,33,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-23","San Bernardino",1100,3.1,9.3,0,61,31,0.86,0,1400,3.1,9.2,0,59,26,0.6,0,1500,3.1,9.1,0,68,34,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-24","San Bernardino",630,3.1,9.3,0.03,45,29,0.87,0,1300,3.1,9.2,0,63,36,0.6,0,1600,3.1,9.1,0,70,29,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-25","San Bernardino",220,3.1,9.3,0,57,26,0.93,0,1200,3.1,9.3,0,60,28,0.6,0,1400,3.1,9.1,0,67,42,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-26","San Bernardino",500,3.1,9.2,0,62,37,0.94,1,460,3.1,9.3,0,62,26,0.6,1,520,3.1,9.1,0,61,38,0.6,1,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-27","San Bernardino",360,3.1,9.2,0,58,38,0.92,1,380,3.1,9.3,0,63,23,0.62,1,350,3.1,9.2,0,54,29,0.6,1,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-28","San Bernardino",870,3.1,9.2,0.52,46,37,0.89,0,1100,3.1,9.3,0,68,29,0.77,0,1400,3.1,9.2,0,52,31,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-29","San Bernardino",1100,3.1,9.2,0,53,31,0.88,0,1300,3.1,9.3,0,72,36,0.83,0,1500,3.1,9.2,0,57,25,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-30","San Bernardino",1100,3.1,9.2,0,56,26,0.79,0,1100,3.1,9.3,0,61,31,0.86,0,1400,3.1,9.2,0,59,26,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2020-12-31","San Bernardino",850,3.1,9.2,0,54,33,0.83,0,630,3.1,9.3,0.03,45,29,0.87,0,1300,3.1,9.2,0,63,36,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-01","San Bernardino",230,3.1,9.2,0,57,29,0.88,0,220,3.1,9.3,0,57,26,0.93,0,1200,3.1,9.3,0,60,28,0.6,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-02","San Bernardino",520,3.1,9.2,0,64,32,0.91,1,500,3.1,9.2,0,62,37,0.94,1,460,3.1,9.3,0,62,26,0.6,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-03","San Bernardino",420,3.1,9.2,0,62,38,0.92,1,360,3.1,9.2,0,58,38,0.92,1,380,3.1,9.3,0,63,23,0.62,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-04","San Bernardino",1300,3.1,9.2,0,67,32,0.91,0,870,3.1,9.2,0.52,46,37,0.89,0,1100,3.1,9.3,0,68,29,0.77,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-05","San Bernardino",1300,3.2,9.1,0,63,33,0.9,0,1100,3.1,9.2,0,53,31,0.88,0,1300,3.1,9.3,0,72,36,0.83,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-06","San Bernardino",1300,3.2,9.1,0,64,33,0.88,0,1100,3.1,9.2,0,56,26,0.79,0,1100,3.1,9.3,0,61,31,0.86,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-07","San Bernardino",1400,3.2,9.1,0,63,31,0.87,0,850,3.1,9.2,0,54,33,0.83,0,630,3.1,9.3,0.03,45,29,0.87,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-08","San Bernardino",1300,3.2,9.1,0,63,28,0.86,0,230,3.1,9.2,0,57,29,0.88,0,220,3.1,9.3,0,57,26,0.93,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-09","San Bernardino",500,3.2,9.1,0,60,34,0.86,1,520,3.1,9.2,0,64,32,0.91,1,500,3.1,9.2,0,62,37,0.94,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-10","San Bernardino",400,3.2,9.1,0,58,29,0.86,1,420,3.1,9.2,0,62,38,0.92,1,360,3.1,9.2,0,58,38,0.92,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-11","San Bernardino",1300,3.2,9.1,0,62,25,0.89,0,1300,3.1,9.2,0,67,32,0.91,0,870,3.1,9.2,0.52,46,37,0.89,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-12","San Bernardino",1300,3.2,9.1,0,56,26,0.92,0,1300,3.2,9.1,0,63,33,0.9,0,1100,3.1,9.2,0,53,31,0.88,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-13","San Bernardino",1400,3.2,9.1,0,64,30,0.95,0,1300,3.2,9.1,0,64,33,0.88,0,1100,3.1,9.2,0,56,26,0.79,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-14","San Bernardino",1300,3.2,9.1,0,73,32,0.97,0,1400,3.2,9.1,0,63,31,0.87,0,850,3.1,9.2,0,54,33,0.83,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-15","San Bernardino",1300,3.2,9,0,75,33,1,0,1300,3.2,9.1,0,63,28,0.86,0,230,3.1,9.2,0,57,29,0.88,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-16","San Bernardino",620,3.2,9,0,76,33,1,1,500,3.2,9.1,0,60,34,0.86,1,520,3.1,9.2,0,64,32,0.91,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-17","San Bernardino",430,3.3,9,0,74,34,1,1,400,3.2,9.1,0,58,29,0.86,1,420,3.1,9.2,0,62,38,0.92,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-18","San Bernardino",1000,3.3,9,0,69,32,1,0,1300,3.2,9.1,0,62,25,0.89,0,1300,3.1,9.2,0,67,32,0.91,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-19","San Bernardino",1300,3.3,9,0,56,35,1,0,1300,3.2,9.1,0,56,26,0.92,0,1300,3.2,9.1,0,63,33,0.9,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-20","San Bernardino",1200,3.3,9,0,62,39,1,0,1400,3.2,9.1,0,64,30,0.95,0,1300,3.2,9.1,0,64,33,0.88,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-21","San Bernardino",1300,3.3,9,0,67,35,1,0,1300,3.2,9.1,0,73,32,0.97,0,1400,3.2,9.1,0,63,31,0.87,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-22","San Bernardino",1200,3.3,9,0,59,40,1,0,1300,3.2,9,0,75,33,1,0,1300,3.2,9.1,0,63,28,0.86,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-23","San Bernardino",410,3.3,9,0.02,49,37,1,1,620,3.2,9,0,76,33,1,1,500,3.2,9.1,0,60,34,0.86,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-24","San Bernardino",360,3.3,8.9,0,54,30,1,1,430,3.3,9,0,74,34,1,1,400,3.2,9.1,0,58,29,0.86,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-25","San Bernardino",1200,3.3,8.9,0.02,43,34,1,0,1000,3.3,9,0,69,32,1,0,1300,3.2,9.1,0,62,25,0.89,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-26","San Bernardino",1400,3.3,8.9,0,50,30,1,0,1300,3.3,9,0,56,35,1,0,1300,3.2,9.1,0,56,26,0.92,0,0,0,0,0,0,0,0,0,0,13,12,12
"2021-01-27","San Bernardino",1400,3.3,8.9,0,55,32,1,0,1200,3.3,9,0,62,39,1,0,1400,3.2,9.1,0,64,30,0.95,0,0,0,0,0,0,0,0,0,0,13,12,12
"2021-01-28","San Bernardino",1200,3.3,8.9,0.36,59,28,1,0,1300,3.3,9,0,67,35,1,0,1300,3.2,9.1,0,73,32,0.97,0,0,0,0,0,0,0,0,0,0,13,12,12
"2021-01-29","San Bernardino",1200,3.3,8.9,0.43,48,36,1,0,1200,3.3,9,0,59,40,1,0,1300,3.2,9,0,75,33,1,0,0,0,0,0,0,0,0,0,0,13,12,12
"2021-01-30","San Bernardino",550,3.3,8.8,0,53,29,1,1,410,3.3,9,0.02,49,37,1,1,620,3.2,9,0,76,33,1,1,0,0,0,0,0,0,0,0,0,13,12,12
"2021-01-31","San Bernardino",420,3.4,8.8,0,56,30,1,1,360,3.3,8.9,0,54,30,1,1,430,3.3,9,0,74,34,1,1,0,0,0,0,0,0,0,0,0,13,12,12
"2021-02-01","San Bernardino",1300,3.4,8.8,0,59,44,1,0,1200,3.3,8.9,0.02,43,34,1,0,1000,3.3,9,0,69,32,1,0,0,0,0,0,0,0,0,0,0,13,12,12
"2021-02-02","San Bernardino",1400,3.4,8.8,0,70,40,1,0,1400,3.3,8.9,0,50,30,1,0,1300,3.3,9,0,56,35,1,0,0,0,0,0,0,0,0,0,0,13,13,12
"2021-02-03","San Bernardino",1400,3.4,8.8,0,65,34,0.99,0,1400,3.3,8.9,0,55,32,1,0,1200,3.3,9,0,62,39,1,0,0,0,0,0,0,0,0,0,0,13,13,12
"2021-02-04","San Bernardino",1300,3.4,8.8,0,60,30,0.98,0,1200,3.3,8.9,0.36,59,28,1,0,1300,3.3,9,0,67,35,1,0,0,0,0,0,0,0,0,0,0,13,13,12
